osm_id,osm_type,name,tags,geometry_wkt
1295493249,way,Manikaran Barshaini Road,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1"", ""maxspeed"": ""30"", ""name"": ""Manikaran Barshaini Road""}","LINESTRING (77.3554226 32.0256529, 77.3550974 32.025422)"
220728736,way,,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1""}","LINESTRING (77.3426498 32.0259923, 77.3425534 32.026114)"
1268606538,way,,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}","LINESTRING (77.2902369 32.0091382, 77.2906468 32.0087402)"
1272713027,way,,"{""bridge"": ""yes"", ""highway"": ""footway"", ""layer"": ""1""}","LINESTRING (77.2938824 32.0101137, 77.293974 32.0094916)"
62064207,way,Bhuntar Manikaran Highway,"{""bridge"": ""yes"", ""highway"": ""secondary"", ""lanes"": ""2"", ""maxspeed"": ""30"", ""name"": ""Bhuntar Manikaran Highway"", ""ref"": ""MDR 30"", ""surface"": ""asphalt""}","LINESTRING (77.3158803 32.0105328, 77.3155621 32.0103757)"
62064209,way,,"{""bridge"": ""yes"", ""highway"": ""footway"", ""wikidata"": ""Q113579019""}","LINESTRING (77.3154865 32.0118023, 77.3153736 32.0121614)"
1100699607,way,Katagla-Rashol path,"{""bridge"": ""yes"", ""highway"": ""path"", ""layer"": ""1"", ""name"": ""Katagla-Rashol path""}","LINESTRING (77.3009934 32.0133713, 77.3010983 32.0134825)"
1098117304,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.2545518 32.0348843, 77.255052 32.0348138)"
1295489505,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.2611831 32.0528604, 77.2612257 32.0529343)"
1295489507,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.2615813 32.0534103, 77.2619327 32.0532382)"
1295489509,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.2671172 32.0540123, 77.2671708 32.0540846)"
1177850969,way,,"{""bridge"": ""yes"", ""highway"": ""unclassified"", ""layer"": ""1""}","LINESTRING (77.2743677 32.0691937, 77.2744508 32.0692641)"
220728739,way,,"{""bridge"": ""yes"", ""highway"": ""path""}","LINESTRING (77.3425534 32.026114, 77.3424559 32.0262445)"
